Subject,response,corrected_response,entry_number,response_times,domain
8ZC5BFHF,michael phelps,michael phelps,7,6833.5,sportspersons
8ZC5BFHF,katie ledecky,katie ledecky,8,3208.1,sportspersons
8ZC5BFHF,allie raisman,aly raisman,9,5091.6,sportspersons
8ZC5BFHF,simone biles,simone biles,10,2212.3,sportspersons
8ZC5BFHF,serena williams,serena williams,11,7279.6,sportspersons
8ZC5BFHF,venus williams,venus williams,12,3621.7,sportspersons
8ZC5BFHF,michael jordan,michael jordan,13,4802.9,sportspersons
97N7CQ49,Elephant,elephant,1,2405,animals
97N7CQ49,Tiger,tiger,2,1085.9,animals
97N7CQ49,Kangaroo,kangaroo,3,2215.7,animals
97N7CQ49,Bunny,bunny,4,2130.7,animals
97N7CQ49,Possum,possum,5,6721,animals
97N7CQ49,Echidna,echidna,6,3644.7,animals
97N7CQ49,Porcupine,porcupine,7,3232.8,animals
97N7CQ49,Rat,rat,8,1987.9,animals
97N7CQ49,Turtle,turtle,9,3244,animals
97N7CQ49,Zebra,zebra,10,8183.1,animals
97N7CQ49,Lion,lion,11,1438.8,animals
97N7CQ49,Bear,bear,12,2094.6,animals
97N7CQ49,Horse,horse,13,6105.6,animals
97N7CQ49,Dog,dog,14,3077.4,animals
97N7CQ49,Cat,cat,15,943,animals
97N7CQ49,Lizard,lizard,16,3049.3,animals
97N7CQ49,Kazuo Ishigiro,kazuo ishiguro,1,4405.9,authors
97N7CQ49,Dr. Seuss,dr. seuss,2,5550,authors
97N7CQ49,Rick Riordan,rick riordan,3,11399.6,authors
97N7CQ49,Leigh Bardugo,leigh bardugo,4,10923.1,authors
97N7CQ49,JK Rowling,j.k. rowling,5,3982,authors
97N7CQ49,C.E Lewis,c. s. lewis,6,8422.7,authors
97N7CQ49,Asian Studies,asian studies,1,2438.6,college_majors
97N7CQ49,Education,education,2,2318.7,college_majors
97N7CQ49,Mathematics,mathematics,3,1914.3,college_majors
97N7CQ49,Envirnomental Studies,environmental studies,4,3464,college_majors
97N7CQ49,Earth and Oceanographic Studies,earth and oceanographic studies,5,10369.2,college_majors
97N7CQ49,Hispanic Studies,hispanic studies,6,7235.7,college_majors
97N7CQ49,Anthropology,anthropology,7,3166.6,college_majors
97N7CQ49,Chemistry,chemistry,8,3779.7,college_majors
97N7CQ49,Biology,biology,9,3546.6,college_majors
97N7CQ49,Physics,physics,10,1341.2,college_majors
97N7CQ49,History,history,11,5443.5,college_majors
97N7CQ49,Classics,classics,12,1222.5,college_majors
97N7CQ49,English,english,13,3798.8,college_majors
97N7CQ49,Francophone,francophone studies,14,3615.4,college_majors
97N7CQ49,Africana,africana studies,15,4535.7,college_majors
97N7CQ49,Taylor Swift,taylor swift,1,7839.4,musicians
97N7CQ49,Harry Styles,harry styles,2,2827.4,musicians
97N7CQ49,Billie Eilish,billie eilish,3,3304.2,musicians
97N7CQ49,Bad Bunny,bad bunny,4,9978,musicians
97N7CQ49,Kendrick Lamar,kendrick lamar,5,3961.9,musicians
97N7CQ49,Drake,drake,6,2161,musicians
97N7CQ49,Sia,sia,7,4466.7,musicians
97N7CQ49,Selena Gomez,selena gomez,8,21083.1,musicians
97N7CQ49,Sabrina,sabrina carpenter,9,4288.6,musicians
97N7CQ49,Lionel Messi,lionel messi,1,3766.6,sportspersons
97N7CQ49,Lebron James,lebron james,2,2589.3,sportspersons
97N7CQ49,Tom Brady,tom brady,3,8905.9,sportspersons
97N7CQ49,Critiano Ronaldo,cristiano ronaldo,4,29891.5,sportspersons
97N7CQ49,Serena williams,serena williams,5,5173.1,sportspersons
97N7CQ49,Micheal Jordan,michael jordan,6,6225.8,sportspersons
9KZ4Q91O,green jay,green jay,1,1463.9,animals
9KZ4Q91O,blue jay,blue jay,2,1279.7,animals
9KZ4Q91O,northern cardinal,northern cardinal,3,1506.2,animals
9KZ4Q91O,northern flicker,northern flicker,4,1225.1,animals
9KZ4Q91O,western meadowlark,western meadowlark,5,1537,animals
9KZ4Q91O,eastern meadowlark,eastern meadowlark,6,2090.5,animals
9KZ4Q91O,downy woodpecker,downy woodpecker,7,2000.2,animals
9KZ4Q91O,red-headed woodpecker,red-headed woodpecker,8,2851.4,animals
9KZ4Q91O,song sparrow,song sparrow,9,4178.6,animals
9KZ4Q91O,house sparrow,house sparrow,10,1263,animals
9KZ4Q91O,california towhee,california towhee,11,3362,animals
9KZ4Q91O,spotted towhee,spotted towhee,12,2279.4,animals
9KZ4Q91O,bullfrog,bullfrog,13,2534.4,animals
9KZ4Q91O,red-eyed vireo,red-eyed vireo,14,6845.6,animals
9KZ4Q91O,warbling vireo,warbling vireo,15,1370.3,animals
9KZ4Q91O,brown-headed belican,brown-headed bunting,16,5703.9,animals
9KZ4Q91O,anna's hummingbird,anna's hummingbird,17,2633.8,animals
9KZ4Q91O,rufous-backed hummingbird,rufous-backed hummingbird,18,3473.4,animals
9KZ4Q91O,yellow warbler,yellow warbler,19,3854.7,animals
9KZ4Q91O,black and white warbler,black-and-white warbler,20,1751,animals
9KZ4Q91O,magnolia warbler,magnolia warbler,21,6285.2,animals
9KZ4Q91O,savannah brown,savannah brown,1,2318.3,authors
9KZ4Q91O,kate elizabeth russell,kate elizabeth russell,2,4426.5,authors
9KZ4Q91O,jung,jung,3,666.7,authors
9KZ4Q91O,campbell,campbell,4,1700.2,authors
9KZ4Q91O,freud,freud,5,3353.9,authors
9KZ4Q91O,bell hooks,bell hooks,6,1733.8,authors
9KZ4Q91O,nabokov,nabokov,7,14101.4,authors
9KZ4Q91O,murakami,murakami,8,5486.4,authors
9KZ4Q91O,sakaya murata,sayaka murata,9,7448.1,authors
9KZ4Q91O,oscar wilde,oscar wilde,10,6971.7,authors
9KZ4Q91O,anne frank,anne frank,11,9833.3,authors
9KZ4Q91O,business,business,1,1752.4,college_majors
9KZ4Q91O,marketing,marketing,2,1046,college_majors
9KZ4Q91O,media studies,media studies,3,1646.4,college_majors
9KZ4Q91O,cinema studies,cinema studies,4,1431.8,college_majors
9KZ4Q91O,biology,biology,5,1238.6,college_majors
9KZ4Q91O,environmental science,environmental science,6,2141.2,college_majors
9KZ4Q91O,environmental studies,environmental studies,7,1615.8,college_majors
9KZ4Q91O,bioinformatics,bioinformatics,8,1579.6,college_majors
9KZ4Q91O,evolutionary and ecological biology,evolutionary and ecological biology,9,5063.3,college_majors
9KZ4Q91O,chemistry,chemistry,10,3848.7,college_majors
9KZ4Q91O,biochemistry,biochemistry,11,1218.8,college_majors
9KZ4Q91O,archaeology,archaeology,12,1464.3,college_majors
9KZ4Q91O,anthropology,anthropology,13,1636.4,college_majors
9KZ4Q91O,sociology,sociology,14,1225.9,college_majors
9KZ4Q91O,psychology,psychology,15,1480,college_majors
9KZ4Q91O,physics,physics,16,4642.1,college_majors
9KZ4Q91O,biophysics,biophysics,17,5334.8,college_majors
9KZ4Q91O,civil engineering,civil engineering,18,2566.4,college_majors
9KZ4Q91O,electrical and computer engineering,electrical and computer engineering,19,4229.8,college_majors
9KZ4Q91O,bioengineering,bioengineering,20,10431.9,college_majors
9KZ4Q91O,mechanical engineering,mechanical engineering,21,2834.6,college_majors
9KZ4Q91O,bach,bach,1,1074.8,musicians
9KZ4Q91O,strauss,strauss,2,1307.5,musicians
9KZ4Q91O,debussy,debussy,3,1218.6,musicians
9KZ4Q91O,mozart,mozart,4,1067.8,musicians
9KZ4Q91O,vivaldi,vivaldi,5,1824.1,musicians
9KZ4Q91O,beethoven,beethoven,6,7800.4,musicians
9KZ4Q91O,philip glass,philip glass,7,20811.3,musicians
9KZ4Q91O,tchaikovsky,tchaikovsky,8,14625.5,musicians
9KZ4Q91O,mendelsson,mendelssohn,9,3966.7,musicians
9KZ4Q91O,twoset violin,twoset violin,10,4441.4,musicians
9KZ4Q91O,michael jordan,michael jordan,1,4265.2,sportspersons
9KZ4Q91O,tom brady,tom brady,2,5286,sportspersons
9KZ4Q91O,tiger woods,tiger woods,3,35641.9,sportspersons
9O2ABUMY,Monkey,monkey,1,3196,animals
9O2ABUMY,Sealiion,sea lion,2,2999,animals
9O2ABUMY,Antelope,antelope,3,6419,animals
9O2ABUMY,Ant,ant,4,2608,animals
9O2ABUMY,Cat,cat,5,2438,animals
9O2ABUMY,Dog,dog,6,996,animals
9O2ABUMY,Elephant,elephant,7,3486,animals
9O2ABUMY,Horse,horse,8,3298,animals
9O2ABUMY,Mule,mule,9,2168,animals
9O2ABUMY,Rabbit,rabbit,10,6931,animals
9O2ABUMY,Fox,fox,11,1232,animals
9O2ABUMY,Bull,bull,12,5818,animals
9O2ABUMY,Gecko,gecko,13,4299,animals
9O2ABUMY,Chameleon,chameleon,14,3635,animals
9O2ABUMY,Snake,snake,15,9385,animals
9O2ABUMY,Zora Neale Hurston,zora neale hurston,1,6068,authors
9O2ABUMY,Bell Hooks,bell hooks,2,5958,authors
9O2ABUMY,Toni Morrison,toni morrison,3,3679,authors
9O2ABUMY,Octavia Butler,octavia butler,4,6116,authors
9O2ABUMY,Dr. Suess,dr. seuss,5,9286,authors
9O2ABUMY,Stephen King,stephen king,6,13654,authors
9O2ABUMY,Poli Sci,political science,1,3691,college_majors
9O2ABUMY,Communications,communications,2,2991,college_majors
9O2ABUMY,Economics,economics,3,7054,college_majors
9O2ABUMY,Nursing,nursing,4,5533,college_majors
9O2ABUMY,English,english,5,5300,college_majors
9O2ABUMY,Math,math,6,4733,college_majors
9O2ABUMY,Physics,physics,7,4934,college_majors
9O2ABUMY,Neuroscience,neuroscience,8,7939,college_majors
9O2ABUMY,Environmental Science,environmental science,9,5333,college_majors
9O2ABUMY,Anthropology,anthropology,10,6613,college_majors
9O2ABUMY,Ariana Grande,ariana grande,1,5517,musicians
9O2ABUMY,Whitney Houston,whitney houston,2,5199,musicians
9O2ABUMY,Beyonce,beyoncé,3,5902,musicians
9O2ABUMY,Stevie Wonder,stevie wonder,4,5900,musicians
9O2ABUMY,Rihanna,rihanna,5,4624,musicians
9O2ABUMY,Prince,prince,6,6541,musicians
9O2ABUMY,Michael Jackson,michael jackson,7,5155,musicians
9O2ABUMY,Bruno Mars,bruno mars,8,15367,musicians
9O2ABUMY,Michael Jordan,michael jordan,1,5246,sportspersons
9O2ABUMY,Angel Reese,angel reese,2,3985,sportspersons
9O2ABUMY,Larry Bird,larry bird,3,3111,sportspersons
9O2ABUMY,Serena Williams,serena williams,4,7092,sportspersons
9O2ABUMY,Venus Williams,venus williams,5,3888,sportspersons
9O2ABUMY,Jackie Robinson,jackie robinson,6,9083,sportspersons
9O2ABUMY,Dwayne Wade,dwyane wade,7,11832,sportspersons
9O2ABUMY,Kobe Bryant,kobe bryant,8,6263,sportspersons
9O2ABUMY,Kyrie Irving,kyrie irving,9,5786,sportspersons
A5YUTA1F,Ant,ant,1,1068,animals
A5YUTA1F,goat,goat,2,1117,animals
A5YUTA1F,cow,cow,3,799,animals
A5YUTA1F,pig,pig,4,1553,animals
A5YUTA1F,elephant,elephant,5,1868,animals
A5YUTA1F,salmon,salmon,6,2394,animals
A5YUTA1F,trout,trout,7,2260,animals
A5YUTA1F,tiger,tiger,8,2443,animals
A5YUTA1F,lion,lion,9,1680,animals
A5YUTA1F,panther,panther,10,1973,animals
A5YUTA1F,skunk,skunk,11,1352,animals
A5YUTA1F,hippo,hippo,12,1844,animals
A5YUTA1F,stork,stork,13,4355,animals
A5YUTA1F,seagull,seagull,14,1932,animals
A5YUTA1F,pigeon,pigeon,15,2574,animals
A5YUTA1F,boar,boar,16,3009,animals
A5YUTA1F,elk,elk,17,1131,animals
A5YUTA1F,reindeer,reindeer,18,3148,animals
A5YUTA1F,dog,dog,19,1120,animals
A5YUTA1F,wolf,wolf,20,997,animals
A5YUTA1F,possum,possum,21,4170,animals
A5YUTA1F,giraffe,giraffe,22,8446,animals
A5YUTA1F,badger,badger,23,3809,animals
A5YUTA1F,raccoon,raccoon,24,3319,animals
A5YUTA1F,JJ Rowling,j.k. rowling,1,13430,authors
A5YUTA1F,DCS,dcs,1,2104,college_majors
A5YUTA1F,Comp Sci,computer science,2,4090,college_majors
A5YUTA1F,Political Sci,political science,3,3063,college_majors
A5YUTA1F,Biochem,biochemistry,4,1895,college_majors
A5YUTA1F,Chem,chemistry,5,1172,college_majors
A5YUTA1F,Physics,physics,6,2746,college_majors
A5YUTA1F,Math,mathematics,7,1642,college_majors
A5YUTA1F,Education,education,8,1817,college_majors
A5YUTA1F,English,english,9,2027,college_majors
A5YUTA1F,Art History,art history,10,5323,college_majors
A5YUTA1F,Anthropology,anthropology,11,5324,college_majors
A5YUTA1F,Cinema Studies,cinema studies,12,3416,college_majors
A5YUTA1F,Statistics,statistics,13,2419,college_majors
A5YUTA1F,Business,business,14,2150,college_majors
A5YUTA1F,Finance,finance,15,4230,college_majors
A5YUTA1F,Economics,economics,16,4283,college_majors
A5YUTA1F,Classics,classics,17,5093,college_majors
A5YUTA1F,Drake,drake,1,1805,musicians
A5YUTA1F,Mozart,mozart,2,2457,musicians
A5YUTA1F,Avicii,avicii,3,3333,musicians
A5YUTA1F,Eagles,the eagles,4,2039,musicians
A5YUTA1F,Beatles,the beatles,5,3197,musicians
A5YUTA1F,Taylor Swift,taylor swift,6,4975,musicians
A5YUTA1F,NSync,*nsync,7,22271,musicians
A5YUTA1F,Major Lazer,major lazer,8,9525,musicians
A5YUTA1F,Tiger Woods,tiger woods,1,3128,sportspersons
A5YUTA1F,Michael Phelps,michael phelps,2,4973,sportspersons
A5YUTA1F,Michael Jordan,michael jordan,3,4626,sportspersons
A5YUTA1F,Steph Curry,stephen curry,4,7864,sportspersons
A5YUTA1F,Lin Lie,lin lie,5,7410,sportspersons
A5YUTA1F,Usain Bolt,usain bolt,6,7125,sportspersons
A5YUTA1F,Tom Brady,tom brady,7,20528,sportspersons
AJVNZ9CE,cat,cat,1,2039.4,animals
AJVNZ9CE,dog,dog,2,898,animals
AJVNZ9CE,mouse,mouse,3,1102.7,animals
AJVNZ9CE,rat,rat,4,641.1,animals
AJVNZ9CE,giraffe,giraffe,5,2632.1,animals
AJVNZ9CE,hamster,hamster,6,2710.6,animals
AJVNZ9CE,human,human,7,1390.8,animals
AJVNZ9CE,girbile,gerbil,8,2141.8,animals
AJVNZ9CE,horse,horse,9,1754.2,animals
AJVNZ9CE,pony,pony,10,1404.1,animals
AJVNZ9CE,panda,panda,11,6740.8,animals
AJVNZ9CE,black bear,black bear,12,4658.9,animals
AJVNZ9CE,polar bear,polar bear,13,2199.6,animals
AJVNZ9CE,grizzly bear,grizzly bear,14,3451.2,animals
AJVNZ9CE,birds,birds,15,5558.3,animals
AJVNZ9CE,parrot,parrot,16,1232.2,animals
AJVNZ9CE,moose,moose,17,2172.6,animals
AJVNZ9CE,deer,deer,18,1728.7,animals
AJVNZ9CE,racoon,raccoon,19,2819.2,animals
AJVNZ9CE,monkey,monkey,20,4698.3,animals
AJVNZ9CE,red monkey,red monkey,21,2174,animals
AJVNZ9CE,snake,snake,22,5044.6,animals
AJVNZ9CE,albert camus,albert camus,1,3806,authors
AJVNZ9CE,jk rowling,j.k. rowling,2,20163,authors
AJVNZ9CE,george orwell,george orwell,3,18815.1,authors
AJVNZ9CE,biology,biology,1,2761.2,college_majors
AJVNZ9CE,chemistry,chemistry,2,1912.7,college_majors
AJVNZ9CE,data science,data science,3,2236,college_majors
AJVNZ9CE,poltical science,political science,4,3650.6,college_majors
AJVNZ9CE,government,government,5,1587.6,college_majors
AJVNZ9CE,law,law,6,891.8,college_majors
AJVNZ9CE,hsitory,history,7,2186.4,college_majors
AJVNZ9CE,art history,art history,8,2446.5,college_majors
AJVNZ9CE,european history,european history,9,3168.2,college_majors
AJVNZ9CE,psychology,psychology,10,6437,college_majors
AJVNZ9CE,philosophy,philosophy,11,4529.7,college_majors
AJVNZ9CE,kinesiology,kinesiology,12,10408.5,college_majors
AJVNZ9CE,economics,economics,13,2050.3,college_majors
AJVNZ9CE,education,education,14,1627.5,college_majors
AJVNZ9CE,computer science,computer science,15,8825.7,college_majors
AJVNZ9CE,math,math,16,1222.4,college_majors
AJVNZ9CE,statistics,statistics,17,2424.1,college_majors
AJVNZ9CE,sabrina carpenter,sabrina carpenter,1,7506.8,musicians
AJVNZ9CE,future,future,2,1703.4,musicians
AJVNZ9CE,drake,drake,3,1038.6,musicians
AJVNZ9CE,kendrik lamar,kendrick lamar,4,3792,musicians
AJVNZ9CE,bad bunny,bad bunny,5,2544.3,musicians
AJVNZ9CE,taylor swift,taylor swift,6,2910.7,musicians
AJVNZ9CE,gracie abrams,gracie abrams,7,2267.6,musicians
AJVNZ9CE,lil uzi vert,lil uzi vert,8,5957.6,musicians
AJVNZ9CE,fleetwood mac,fleetwood mac,9,3484.3,musicians
AJVNZ9CE,luke combs,luke combs,10,3901,musicians
AJVNZ9CE,the eagles,the eagles,11,2721.1,musicians
AJVNZ9CE,the beatles,the beatles,12,1960.6,musicians
AJVNZ9CE,the chicks,the chicks,13,1699.8,musicians
AJVNZ9CE,lil yachty,lil yachty,14,5299.5,musicians
AJVNZ9CE,41,41,15,1214.8,musicians
AJVNZ9CE,pop smoke,pop smoke,16,3571.6,musicians
AJVNZ9CE,young melly,ynw melly,17,5587.8,musicians
AJVNZ9CE,stephan curry,stephen curry,1,4872.8,sportspersons
AJVNZ9CE,kobe bryant,kobe bryant,2,2189.9,sportspersons
AJVNZ9CE,kevin durant,kevin durant,3,3259.9,sportspersons
AJVNZ9CE,lebron james,lebron james,4,2862,sportspersons
AJVNZ9CE,venice williams,venus williams,5,3286.6,sportspersons
AJVNZ9CE,serena williams,serena williams,6,2541.2,sportspersons
AJVNZ9CE,elena delle don,elena delle donne,7,7628.9,sportspersons
AJVNZ9CE,paige buekers,paige bueckers,8,4482.1,sportspersons
AJVNZ9CE,azzi fudd,azzi fudd,9,2528.3,sportspersons
AJVNZ9CE,jenny finch,jennie finch,10,20270.9,sportspersons
AWO2EA8Q,dog,dog,1,1224,animals
AWO2EA8Q,cat,cat,2,580,animals
AWO2EA8Q,bunny,bunny,3,1134,animals
AWO2EA8Q,pig,pig,4,896,animals
AWO2EA8Q,lamb,lamb,5,904,animals
AWO2EA8Q,dinosaur,dinosaur,6,1097,animals
AWO2EA8Q,goat,goat,7,2268,animals
AWO2EA8Q,snake,snake,8,4383,animals
AWO2EA8Q,horse,horse,9,638,animals
AWO2EA8Q,cow,cow,10,1179,animals
AWO2EA8Q,donkey,donkey,11,1187,animals
AWO2EA8Q,axolotl,axolotl,12,3807,animals
AWO2EA8Q,giraffe,giraffe,13,10557,animals
AWO2EA8Q,lion,lion,14,948,animals
AWO2EA8Q,tiger,tiger,15,1584,animals
AWO2EA8Q,cheeta,cheetah,16,965,animals
AWO2EA8Q,leopard,leopard,17,1559,animals
AWO2EA8Q,zebra,zebra,18,2166,animals
AWO2EA8Q,hippo,hippo,19,1928,animals
AWO2EA8Q,wildebeest,wildebeest,20,4575,animals
AWO2EA8Q,meerkat,meerkat,21,7127,animals
AWO2EA8Q,elephant,elephant,22,5897,animals
AWO2EA8Q,jk rowling,j.k. rowling,1,3090,authors
AWO2EA8Q,jazz jennings,jazz jennings,2,8800,authors
AWO2EA8Q,ruth olujobi,ruth olujobi,3,4180,authors
AWO2EA8Q,biology,biology,1,1225,college_majors
AWO2EA8Q,chemistry,chemistry,2,825,college_majors
AWO2EA8Q,psychology,psychology,3,1294,college_majors
AWO2EA8Q,physics,physics,4,849,college_majors
AWO2EA8Q,math,mathematics,5,576,college_majors
AWO2EA8Q,computer science,computer science,6,2008,college_majors
AWO2EA8Q,neuroscience,neuroscience,7,1608,college_majors
AWO2EA8Q,english,english,8,720,college_majors
AWO2EA8Q,history,history,9,792,college_majors
AWO2EA8Q,government,government,10,1176,college_majors
AWO2EA8Q,philosophy,philosophy,11,1496,college_majors
AWO2EA8Q,religion,religion,12,3109,college_majors
AWO2EA8Q,education,education,13,1693,college_majors
AWO2EA8Q,math,mathematics,14,1171,college_majors
AWO2EA8Q,environmental studies,environmental studies,15,4588,college_majors
AWO2EA8Q,anthropology,anthropology,16,1492,college_majors
AWO2EA8Q,sociology,sociology,17,1189,college_majors
AWO2EA8Q,theater and dance,theater and dance,18,1702,college_majors
AWO2EA8Q,art,art,19,1025,college_majors
AWO2EA8Q,art history,art history,20,1568,college_majors
AWO2EA8Q,asian studies,asian studies,21,11604,college_majors
AWO2EA8Q,chinese,chinese,22,1099,college_majors
AWO2EA8Q,french,french,23,1180,college_majors
AWO2EA8Q,spanish,spanish,24,1647,college_majors
AWO2EA8Q,public health,public health,25,2969,college_majors
AWO2EA8Q,elvis presley,elvis presley,1,2520,musicians
AWO2EA8Q,elton john,elton john,2,3064,musicians
AWO2EA8Q,noah kahan,noah kahan,3,1707,musicians
AWO2EA8Q,Taylor swift,taylor swift,4,2299,musicians
AWO2EA8Q,katy perry,katy perry,5,5182,musicians
AWO2EA8Q,beyonce,beyoncé,6,1839,musicians
AWO2EA8Q,the beatles,the beatles,7,10759,musicians
AWO2EA8Q,sammy rae,sammy rae,8,18673,musicians
AWO2EA8Q,del water gap,del water gap,9,4484,musicians
AWO2EA8Q,shakira,shakira,10,7681,musicians
AWO2EA8Q,Serena williams,serena williams,1,2390,sportspersons
AWO2EA8Q,venus williams,venus williams,2,1796,sportspersons
AWO2EA8Q,novak djokovic,novak djokovic,3,4622,sportspersons
AWO2EA8Q,tom brady,tom brady,4,3288,sportspersons
AWO2EA8Q,Roger federer,roger federer,5,8685,sportspersons
AWO2EA8Q,Andy murray,andy murray,6,1757,sportspersons
AWO2EA8Q,Carlos alcaraz,carlos alcaraz,7,2539,sportspersons
AWO2EA8Q,Rafael nadal,rafael nadal,8,2555,sportspersons
AWO2EA8Q,lindsay vonn,lindsey vonn,9,1711,sportspersons
AWO2EA8Q,lia thomas,lia thomas,10,10510,sportspersons
AWO2EA8Q,Elena rybakina,elena rybakina,11,6943,sportspersons
AWO2EA8Q,Victoria azarenka,victoria azarenka,12,4222,sportspersons
AWO2EA8Q,Katie ledecky,katie ledecky,13,3206,sportspersons
B3MZX5TF,cheetah,cheetah,1,2531.1,animals
B3MZX5TF,lion,lion,2,848.4,animals
B3MZX5TF,tiger,tiger,3,741,animals
B3MZX5TF,seal,seal,4,1243.7,animals
B3MZX5TF,sheep,sheep,5,2265,animals
B3MZX5TF,cow,cow,6,1968.6,animals
B3MZX5TF,cat,cat,7,747.7,animals
B3MZX5TF,dog,dog,8,492,animals
B3MZX5TF,pig,pig,9,727,animals
B3MZX5TF,hore,horse,10,1406,animals
B3MZX5TF,horse,horse,11,3632.1,animals
B3MZX5TF,snake,snake,12,2042.6,animals
B3MZX5TF,ox,ox,13,5366.5,animals
B3MZX5TF,leopard,leopard,14,4442.9,animals
B3MZX5TF,goat,goat,15,1616.3,animals
B3MZX5TF,jk rowling,j.k. rowling,1,2740.2,authors
B3MZX5TF,tolkein,j.r.r. tolkien,2,14910.7,authors
B3MZX5TF,shakespeare,shakespeare,3,4574.6,authors
B3MZX5TF,dickens,dickens,4,1490.7,authors
B3MZX5TF,stephen king,stephen king,5,2333.4,authors
B3MZX5TF,james patterson,james patterson,6,8721.2,authors
B3MZX5TF,timothy gallwey,timothy gallwey,7,19570.8,authors
B3MZX5TF,econ,economics,1,1472.7,college_majors
B3MZX5TF,finance,finance,2,846.1,college_majors
B3MZX5TF,math,mathematics,3,483.2,college_majors
B3MZX5TF,cs,computer science,4,666.9,college_majors
B3MZX5TF,bio,biology,5,1852.9,college_majors
B3MZX5TF,chemistry,chemistry,6,3622.3,college_majors
B3MZX5TF,physics,physics,7,1433.3,college_majors
B3MZX5TF,anthropology,anthropology,8,6883.5,college_majors
B3MZX5TF,music,music,9,769.5,college_majors
B3MZX5TF,archaeology,archaeology,10,1897.8,college_majors
B3MZX5TF,engineering,engineering,11,9982.2,college_majors
B3MZX5TF,business,business,12,3015.6,college_majors
B3MZX5TF,hotel management,hotel management,13,6151.2,college_majors
B3MZX5TF,art,art,14,10644.3,college_majors
B3MZX5TF,music,music,15,1075.4,college_majors
B3MZX5TF,drake,drake,1,2536.4,musicians
B3MZX5TF,morgan wallen,morgan wallen,2,2626.8,musicians
B3MZX5TF,stapeleton,stapleton,3,2663.8,musicians
B3MZX5TF,sam barber,sam barber,4,1375.4,musicians
B3MZX5TF,bob dylan,bob dylan,5,5599.6,musicians
B3MZX5TF,liszt,liszt,6,1753,musicians
B3MZX5TF,mozart,mozart,7,2422,musicians
B3MZX5TF,bob seger,bob seger,8,22445.7,musicians
B3MZX5TF,johnny cash,johnny cash,9,1725.2,musicians
B3MZX5TF,paul mccartney,paul mccartney,10,2366.4,musicians
B3MZX5TF,cat stevens,cat stevens,11,1841.8,musicians
B3MZX5TF,lenny kravitz,lenny kravitz,12,4807.2,musicians
B3MZX5TF,pink floyd,pink floyd,13,2159.3,musicians
B3MZX5TF,jack johnson,jack johnson,14,2357.5,musicians
B3MZX5TF,oasis,oasis,15,1387.8,musicians
B3MZX5TF,mt joy,mt. joy,16,739.4,musicians
B3MZX5TF,tiger woods,tiger woods,1,2270.7,sportspersons
B3MZX5TF,michael jordan,michael jordan,2,4112,sportspersons
B3MZX5TF,michael phelps,michael phelps,3,1999.6,sportspersons
B3MZX5TF,lebron james,lebron james,4,2106.4,sportspersons
B3MZX5TF,bronny james,bronny james,5,3433.1,sportspersons
B3MZX5TF,mpj,mpj (michael porter jr.),6,1844.5,sportspersons
B3MZX5TF,jordan poole,jordan poole,7,2300.1,sportspersons
B3MZX5TF,dwight howard,dwight howard,8,2597.1,sportspersons
B3MZX5TF,lamar jackson,lamar jackson,9,3049,sportspersons
B3MZX5TF,jayden quaintance,jayden quaintance,10,3766.4,sportspersons
B3MZX5TF,kevin love,kevin love,11,1168.7,sportspersons
B3MZX5TF,kyrie irving,kyrie irving,12,2147.9,sportspersons
